gpa,gre,math_camp,final_grade,camp_score
2.34,145.87128396090338,0,144.38049780348737,-1.5328834431968925
3.6,148.1698044431736,0,175.13236658930933,-1.9085070503541928
2.52,150.57051660206696,1,173.2741866540991,0.7740175588455408
3.46,147.53997151940914,0,163.7745297378026,-1.0754920309671565
3.57,142.62245779096637,0,189.580017465297,-0.7411158244769221
3.26,148.54097915664187,0,186.54921835707424,-0.21126468567901646
2.82,147.3928880990561,1,168.7481805829209,0.17553954643654834
3.24,149.22854966449262,1,202.80651454814605,0.08589047713636444
2.81,149.4803515772315,0,131.07234641381723,-1.0649315865633886
3.77,145.64201980378922,1,187.06979287722447,-0.11323573687561983
3.49,147.63720616554465,0,167.58245035089715,-2.9699746413816097
3.01,151.42525165781288,0,168.62396365921512,-0.31478227385961427
3.6,156.06433021572238,1,170.8670387926457,0.09608474396565503
2.39,147.36662422348417,0,174.71789739608715,-0.8018506416102424
3.26,138.44484625680127,1,170.39201482176574,1.5449494268965376
3.06,155.23883731038813,1,207.64968460393183,0.15845555903833786
2.73,149.91858359744467,0,177.18880994221246,-0.20337936402476053
3.28,147.2063617894846,0,176.1591945776779,-0.7831184498391961
3.98,156.92874193885467,0,188.58918839640512,-3.4033610339404836
3.6,157.141358968146,0,172.64709898742234,-2.7524424797462212
3.45,147.46261359808727,1,189.66348900287878,1.156349820471382
3.36,142.23935316826737,0,185.51317924756177,-0.9279486543531483
2.74,144.50186575782303,0,168.77875668734458,-2.200096603494719
3.68,150.29302408504316,1,191.1548766163862,1.9331337815075353
3.79,150.88681268066472,0,185.47293461997066,-0.32221083944291096
2.69,143.77791985056004,0,163.80412552621613,-0.8305394541788106
2.93,143.46332917440816,1,163.21611413106413,0.7362588825137157
3,149.1366005204257,0,148.75138595479206,-1.1100200508075337
2.49,151.2047532481632,1,156.84022094849968,1.1649877822091719
3.53,152.01190140973927,1,176.57600992097792,-0.025985745470318955
1.79,138.51932834666377,1,174.84103034883913,-0.1118084445390568
3.36,152.93375073946598,0,190.07433774154504,-2.146838124112114
2.96,144.04077803198282,0,171.87675783009985,-1.428879539756551
3.95,159.35629139056306,1,212.3815147340098,0.7941015486175382
3.57,143.42140873013287,0,172.95561137797839,-0.9106238096768877
2.86,155.17844287646295,0,184.61879745128024,-1.180777415559947
3.01,140.9942025288488,1,212.94543961780934,1.0744646449355721
2.37,147.74066406288986,1,144.01743707984897,1.731880266950896
3.39,156.24205779819886,0,187.1825995998291,-1.9975849409437023
2.97,149.38241217745164,0,169.1026960717324,-2.570089899155636
1.99,142.70606054891874,0,152.05131478488622,-0.5292393482101654
3.2,147.88522745382213,0,162.749429136904,-0.4671762024695718
3.12,142.52375394870066,1,172.9205933140886,2.142846680276545
2.52,147.36709006362844,0,178.46989566862553,-0.29883283981251596
2.43,150.86070585530166,1,161.18920141422996,0.3881018254754792
3.91,148.92683372869928,1,209.91900372172356,0.23097110129132403
3.78,144.37690452934348,1,202.59957070597918,-0.09904379618040327
3.6,145.97364797718407,1,157.20066640393452,-0.09780700702144574
3.93,144.03062256431167,0,179.34146655143053,-0.5830825268406112
2.78,155.32540838874775,1,194.27118611546896,-0.06422163572898987
3.05,149.6394954260305,1,158.72760928892782,-0.11690226922677693
2.8,143.237654254314,0,144.87924071035962,-1.7300409445557454
3.38,147.6821653142515,0,193.8256086167665,-0.7944669145686349
3.6,149.74755981239298,0,198.9383407649204,-0.425610808922654
3.92,152.19502147481433,1,194.57421758861042,0.5685058536882588
3.87,150.2479428136975,1,187.2159525138368,1.9191055921997733
3.92,148.19514890491237,0,168.01477369432672,-1.9235518704683328
3.09,150.40555920098765,1,202.2352030207528,1.847290026543737
3.82,151.81639514831036,0,179.98151943802634,-1.9478748415691787
3.58,150.09106448134241,0,195.77519974525717,-1.9239864893179641
2.87,140.61432007645237,1,154.4102601813795,1.3182254806423725
3.91,153.1906482414932,1,204.28368343143126,0.830212772100204
3.54,149.6062709595739,1,205.29002001541502,1.8690900654439004
3.25,138.77178776042848,0,178.7354000424213,-0.5942558479333409
1.67,148.18690804796856,1,166.64321251230535,0.4624340160716808
2.87,148.18699249798487,0,175.90062662747724,-0.3236871907082529
2.98,151.14219605299814,1,195.97426267406038,0.9772033724046741
3.79,149.794860460631,0,207.10274726256876,-2.8629078957509404
3.63,147.47998230771103,1,160.41494288678493,0.5636507533844222
3,152.94993609506523,0,187.49848254408903,-1.2954149770762229
3.46,144.63787786286537,0,172.89740848361134,-1.7849763465028925
3.74,155.0973387921833,0,167.2890685182416,-1.1083598289306136
3.38,153.4638613275373,0,188.30016867472705,-2.443989211788902
3.7,150.44295914270714,0,177.11229290505577,-0.9885892112375925
2.56,142.967986565997,1,200.52494769618636,1.2292811090000484
3.94,157.37797908377863,1,202.8830777954046,1.2106014785616517
3.64,146.2556781118344,1,182.7105320563683,1.5627294383793944
3.95,160.21449015946135,1,194.8091780598599,0.8763236662100444
3.21,148.469230508677,0,178.564672809843,-0.22739817172308918
3.4,143.06495304830884,0,181.86714042331747,-1.9045204497794468
3.58,155.6067337046726,1,184.5476588197542,-0.017667231827505625
3.43,159.36158956014546,1,176.22929948791565,1.121713095110736
2.96,148.2365679915088,0,184.12240844398718,-0.32237223608812404
3.64,157.72944019845696,1,210.8184814224102,0.5606812678074262
3.9,144.9664472935337,0,189.29987187298053,-2.5983007100185542
2.63,149.5867170169504,0,176.4525915526384,-0.6819343440723327
3.66,145.4731083761714,0,187.38071819068836,-0.20729828908302772
3.08,142.36610080283006,1,188.45682773122104,0.6467314580590684
3.99,147.25571308317808,1,189.6583314263476,-0.09060468929906934
2.29,148.22144735182198,0,147.6069044943676,-1.4738210199172563
3.65,148.87346475542344,0,174.33891812050038,-0.4829607481644208
3.11,144.8697609393996,0,180.38256721895092,-0.8063661867725516
3.25,156.10798426325323,0,169.32229783013634,-0.5614265512127531
2.61,141.44740322112872,0,197.2110986987809,-0.49388410177502684
3.77,159.9688170742635,0,173.56405769892388,-0.6865978993720763
2.35,140.54782480565356,1,156.22219734754677,0.47500738226351813
3.4,156.37789819468105,1,203.181993802386,0.02033235114461074
3.82,157.07168061452003,0,184.32172317526008,-2.057984665096735
3.56,146.6376281141726,1,188.8413541635994,0.6228948904320414
3.54,156.00413618212323,0,210.17411687433054,-1.936351359574567
2.9,149.12899375483767,0,185.76511715964511,-0.8390945942515916
2.37,141.19518088134507,1,183.90938377623107,0.03314990182444033
2.75,137.48315946356092,0,191.9317447097057,-0.8422450008646394
2.87,148.97361904240248,1,197.2500318272436,0.2831896251618356
2.44,143.43203406252448,0,165.21384757096,-2.704613545211724
3.07,143.5997292109001,1,206.50257703565657,0.8514124691607265
3.56,156.98342140720314,1,150.16415972416382,0.12090894657708673
3.89,152.0534657216169,1,178.03074419604317,0.4792497249439256
3.61,144.38518116090867,0,178.22641193935914,-1.4701469332791186
2.69,150.8802924660414,0,133.41875527083874,-2.2008769432807496
3.72,160.9838194071815,1,197.37746209566382,0.44990472269880233
3.38,141.62928073875008,0,182.21339415487364,-0.5528493475991562
3.04,152.46833491227733,0,189.74811916287868,-2.43198753318898
3.01,157.60245341173686,0,163.07993881007957,-1.2419484920309918
3.67,142.82568207781026,1,176.72176184453917,-0.033401750614733716
3.86,148.68470537590713,1,199.62674568029155,0.5228927351088283
3.76,153.09436285241694,0,185.3383426217215,-0.7538681982602905
3.81,158.6078366210655,0,195.3691117505432,-1.0237434507437277
3.16,142.3132746303417,1,176.67966710507002,0.2004355147643062
3.57,151.06376922697262,1,200.592510463965,0.029855961189886537
3.97,154.585893242511,0,149.9213894823164,-2.6721524315390566
1.97,143.72261069559465,0,175.91428365937037,-1.6102201025576963
3.43,143.24763661671693,1,155.71272821859802,0.6785386608291968
3.53,146.43558874798507,1,185.69882666765105,1.218147531692448
3.33,152.87747973851663,0,175.75232609775944,-1.7564565342096015
3.54,148.34563707632486,0,194.74736119198343,-0.5236199830845197
2.11,146.04844241705317,1,172.8102619560467,0.8617603262428856
3.74,155.69167461759565,1,212.73640723702061,0.7052021257119899
3.5,149.1333908105913,1,171.75060884825388,0.404852408610931
3.16,156.98718206609595,0,190.6500438821478,-1.0293338837755357
3.21,138.18429304863,1,193.27063612250987,0.591259279499719
3.58,157.1587179747781,0,201.54513865513167,-3.195827009261717
3.45,151.36611802452208,0,159.01923843465124,-0.32516128181943593
3.07,151.46090384053764,0,192.21161378185562,-0.18012528137410655
3.73,150.78097445818696,0,194.64159804827608,-1.5392585049980785
2.86,156.41260625396018,0,198.77944998812603,-0.71426787138703
3.99,164.7276607628078,0,199.43374231504475,-2.597312044282507
3.25,155.02684151709258,0,197.26655823633718,-1.7844682872555957
3.48,152.07318977354703,1,203.26957054770068,1.2753339939301456
3.93,162.13689799157984,0,205.33298398546708,-2.7300652156244967
3.74,156.0287316314949,0,183.71341925152734,-0.9949829801841445
3.06,139.67927670103617,0,186.58604303643432,-0.918556116895754
3.52,146.90884029724162,0,177.8026997673686,-1.9286621460109785
3.33,156.7754126024757,0,191.0672624953706,-1.8814475037856868
3.59,149.93171108130608,1,163.9619954843002,2.5238061103626572
3.4,157.58657899567942,0,182.83639968558776,-0.9613677651510829
3.59,140.19069757093703,0,175.41776966446795,-0.45091027775545056
3.55,154.36757810519094,1,178.93466591624738,1.5244053763172492
3.02,154.78448386009697,1,175.29289555837838,-0.1370333056035593
3.21,149.2474314527268,0,179.33103520365148,-0.4677433658359862
2.4,146.17874470150093,1,138.04671105139718,1.206956988820406
3.79,148.44813375807593,1,185.49175864295515,0.36258659122996995
2.56,153.03546829044018,1,177.74709588334886,-0.043497877539918406
3.78,152.3006317842893,0,191.44808141537004,-0.8870604815803521
3.73,151.7366884281942,0,182.73583027244132,-1.3560869959516073
3.64,156.7509163450842,0,142.66080943486492,-0.5451648456747678
3.55,152.4097316514503,1,196.7561894358991,0.22531757619318937
3.73,156.71710137918376,0,183.62900840165742,-1.757437849190636
3.82,150.45690497237095,0,174.58802792845034,-1.1794780678613082
3.84,156.77749049596298,1,196.64080142714744,1.7251103967778774
3.12,150.7041452349226,0,147.73826775389324,-1.5804803923747115
3.46,145.5013160910715,1,179.9673621904437,1.1142720361703153
3.15,144.2957001076339,1,161.558477624919,2.0980522180097174
3.77,149.7842961358678,0,193.76876369729197,-1.9888100300087763
3.79,152.59302922494626,1,204.96524910228354,0.15896103715691323
2.86,143.93641115947452,0,173.35531705090239,-1.774213469792052
3.4,147.85826755777072,0,187.38776558526092,-2.1257665648425483
3.16,143.43980072121713,1,213.85773233327788,0.5108023640759672
3.25,151.90699854263084,0,184.45126887205592,-1.1133117814433953
3.93,157.10207314860355,1,200.1778646119554,0.40604558642094635
3.08,149.2704088730652,0,152.6317031597037,-0.9020816594290126
3.8,153.1237810503543,1,213.2774412463067,1.0990861088123645
3.56,146.57370174150753,1,180.0029348549839,0.7494627676326311
2.39,146.75035010228981,1,168.93716445110914,0.5270829518519763
3.26,143.39773468481792,1,192.29094218552555,0.8267736009998988
3.3,144.68982173917988,0,185.11810889845384,-2.6875920569309324
3.96,164.20013175855985,0,195.5354745872471,-1.0056793619264197
2.85,146.27830364459268,1,180.00006834987653,0.8492087034413078
2.39,142.10173732040732,0,183.49062409470963,-1.7615026333562478
4,159.78847748246613,1,215.03857287231955,-0.05336685521268303
2.42,145.17892942433897,0,184.45843994273184,-2.6973292545768697
3.73,156.51474162188728,0,205.72530330353874,-3.7348796259487127
3.24,147.951017254038,0,176.0755541822781,-0.91439498183144
2.8,147.4035146343423,0,178.5062536256151,-0.5954886785882905
3.42,154.36389187703452,0,190.9694692239001,-1.1170668137615634
3.97,154.73507794497922,1,188.44541973141162,1.1523250475041391
2.74,144.48486854887216,1,197.35740703329208,-0.09626662085994292
3.42,156.32869461821616,1,197.05672662662454,0.43716760350211903
3.48,146.70146649326654,0,158.6450207976963,-1.220433739925974
2.99,138.95468102421296,0,191.74644957832197,-0.7812480143909593
2.56,142.3246431993146,0,160.3486267117051,-0.9003461966601688
2.54,143.4439012304413,0,166.5312320591315,-0.24618178525050682
3.4,155.56797780355498,0,180.6754229929091,-0.18614556981005126
2.1,148.9976889476638,0,184.35100041199877,-2.9502257159600034
2.41,150.34280129060127,1,193.02224602646194,-0.01159161911489992
3.38,154.1426082398759,0,174.80938267683715,-2.2794987513083145
3.58,145.51299113718215,0,194.79094281684718,-0.6888920689521165
3.5,154.55346087077558,1,211.4664327390871,0.5491592782165764
3.64,148.22227360114408,0,190.42354229921307,-1.18446424946641
3.98,152.29518055822754,1,194.5693373768156,3.415435952923628
2.09,148.53057864993184,0,156.17674387652858,-0.41759805304948006
3.53,152.6018412619349,0,195.41953110035018,-2.9306122482408408
3.93,149.53673289038434,0,181.10783100762018,-2.0116676353451455
3.38,154.09083642735808,1,194.7444123616427,1.2255576927437901
3.66,148.69415042612422,0,180.40192765818355,-4.41317373758834
3.4,145.07925789687022,0,149.14946739756874,-0.37972540714493735
3.82,151.34000160349055,0,164.81794631528956,-1.284955441584108
2.38,146.10276197267515,1,190.22778027889996,1.070195922018801
3.37,159.52126758312636,0,171.83165533471126,-1.3815087567403965
3.9,150.29221057587074,1,147.88296093163473,0.8406107533948634
3.61,141.21648137746706,1,174.08627625367197,-0.02804694028010235
2.54,146.1889331181413,1,162.9761195052229,-0.038896561495056825
2.18,144.3363902863321,0,180.13582496651875,-1.6250299363879943
3.45,146.6789396079452,0,184.28248585907463,-0.7370586911149062
3.98,152.51254373105428,0,163.84209341631794,-0.8386641542371829
3,143.9838488827027,0,153.81382109773048,-0.1644923854146927
3.76,152.54627897278334,0,206.99011439375352,-0.48489557048032506
3.91,155.87350855689058,0,184.90806428839255,-2.5440705853010166
3.91,159.10341545318556,0,154.16848736267306,-0.7770772357701684
3.67,151.48103919552796,1,174.79577582285458,1.1882799292837263
2.4,146.78089668590584,0,152.08024997995847,-1.8470646156515866
3.14,156.86062736392088,0,199.62011803668443,-0.5549010398508359
3.82,148.92660530081636,1,197.44920777193627,2.1001087018468554
2.87,150.51880742171443,0,171.90912899090137,-1.0932790503311485
3.72,149.8297780032523,1,196.38784913243202,-0.1276445679643946
3.43,156.302011476691,0,168.7982914739704,-2.1274209438651175
3.48,158.51684518762457,1,196.43979943717267,2.6616996838229623
3.23,142.8292619558924,1,182.1188343674776,0.6224607419526289
3.32,157.14419706505402,0,171.668063402718,-2.212765299403376
2.89,140.9900247210206,0,154.10576811346695,-0.46894786981480857
3.62,150.7229634959899,1,212.33558688036868,1.834724303562939
3.08,153.53730005274264,0,165.77379310047345,-0.8391038488291324
3.78,155.41121474196643,0,196.50036429192434,-3.0260263551855124
3.2,143.976553506582,0,172.97178267280947,-0.4792226462390393
3.29,151.2972242474966,0,173.2752644896815,-2.2570149984169823
3.46,156.6715097075196,1,203.6209400821732,0.5073458571324203
2.1,148.8042123026296,0,153.23005404047785,-0.7524333856550889
3.61,146.91449327003846,1,181.29645568442749,3.752402734623454
3.53,157.2052915620301,0,192.4998435925426,-0.5116342449978609
3.32,155.71205489303364,1,211.45642855566197,0.9212345064538437
2.79,156.65286006490663,0,208.2646800990746,-0.45674428726756655
3.18,156.6801614917507,1,194.4225535978171,1.9092293840554089
3.59,158.78725901284471,0,182.27688151425897,-0.8591914128457875
3.09,140.4174474539458,0,183.4544594458759,-2.853730123194046
3.03,156.77408629939333,1,165.9083550007445,0.3442127559398309
3.61,145.67448879208592,0,161.5465540213407,-0.6953123963189625
3.3,147.06150544908718,0,151.13197296606538,-1.2112010316589246
3.16,152.62042081865482,0,174.82615072377837,-1.6255248130421998
3.79,152.26599410776552,0,193.44994511222282,-2.165401474865513
3.66,157.14556763139916,0,189.6470245577643,-0.577017470257259
2.75,149.34810188109302,1,157.38157100994516,0.8442922077934909
2.53,142.2805086143733,1,198.31061934932154,0.652387715766324
3.92,149.66023847130953,0,197.11286407458687,-2.506019690433715
2.91,150.83700154990993,1,203.43464259471128,1.8531600649060511
2.83,145.59843626035996,0,178.0672274680408,-0.3202994774025309
3.55,144.80759986857026,1,201.7296341154958,0.4029036849071175
3.12,149.01841148989143,0,183.90197453161358,-2.2791884017123225
2.79,150.5439282806916,1,185.55202042979204,0.02345358396426156
3.08,148.94016077546246,0,147.93095594439495,-0.2603190236670454
3.72,148.40469942731332,1,205.98493399039302,1.0657435320696023
2.54,145.2791436897974,0,158.02229923071044,-2.2554492197577583
3.23,139.89717180627375,1,195.36853173900676,1.8271426475582224
3.49,153.44805883669912,1,194.87010940492507,1.3097197075550056
3.45,144.30881660900408,1,194.62665679574704,0.6432838841390023
3.66,149.47692246707362,1,185.4722735306778,-0.04406325703113312
3.63,139.1029829645616,0,169.44835069051078,-3.158835536702533
3.46,150.9829975953818,0,191.8686013295486,-1.2118017779682098
2.92,144.98624762844017,0,169.9374243918116,-1.244870089783267
3.42,143.9376488135978,1,192.28006919160865,-0.09952096331338223
3.35,152.43083560289833,1,208.64309460890576,0.7941226803045961
3.53,155.5712868932362,0,187.05481284329557,-2.607246532830518
3.9,155.48511127993905,1,199.55180959252755,0.9752839636733616
2.54,141.42041523191227,0,161.19852821384146,-0.4546384738265056
3,145.0979986086909,0,174.73941793574744,-1.276281307397116
3.11,143.3735736729957,1,196.07216553612594,1.0940269873773736
3.28,147.52220246932066,0,195.19518069574303,-0.7564086889258621
3.24,150.32595724080886,0,182.60165955669805,-1.0236225929909581
3.82,150.4523380968892,1,193.7053594161186,1.5267934897679387
2.62,154.26558998358377,1,123.67016611361726,0.2258337288811192
3.13,155.9572658196354,1,180.42602085481934,0.348399941238439
3.11,152.47068015796302,0,176.39751116405594,-1.2875306972391143
3.24,155.69142656000724,1,204.99128133915372,0.7154657675432949
3.08,139.11127868445652,1,192.4830582935911,1.6045332906912273
3.67,154.30572048196916,1,195.26128585881116,0.8929168333066937
2.51,145.98510111961104,0,182.84613462489762,-1.1568497189307552
2.18,144.8068131569283,0,163.53118038481085,-1.3001321431016688
3.34,145.0647113491136,0,183.85819231902803,-2.8542902926914744
3.77,156.0405793474435,0,199.64339493241266,-1.5560243078199223
3.93,150.38099972239706,0,187.13443577706477,-0.644148174124306
3.91,149.33598480037605,0,205.74498401803646,-0.2056910946790539
3.2,150.93206686335841,0,160.14924878361768,-2.677817673121458
3.32,155.9479229787114,1,211.51156724696185,0.6712920627117906
2.85,141.6596674146679,0,173.8159791721543,-5.074146303343067
2.14,146.38780790677183,1,174.06305193235895,0.3194546082045414
3.3,148.85683165787142,0,180.61131579543158,-0.35227784704924403
3.35,149.52003783771008,0,177.84985988974606,-0.25998656603132775
2.89,144.88949097637632,1,187.96147124664188,1.2065394703889725
3.46,154.67119030324452,0,178.4747254241347,-1.794318363659829
3.51,148.05549927467612,1,182.4252907047544,-0.12037295284819421
3.69,145.9686139965874,1,171.83103178202686,0.5006559647194437
3.13,144.57850701205476,1,197.72817791496053,0.3895099349813387
3.07,153.2435425273835,1,187.35687100242473,0.9352140684394227
3.32,158.06852681740142,1,203.20131060696,0.9215278072260726
3.08,158.33327876794408,0,190.5889991422781,-2.4251033679298426
3.54,146.58331334011768,0,160.957775044452,-1.6079239734742174
2.8,151.21713433019673,0,187.26163626752768,-1.5098804216451334
2.97,152.30025411864534,1,181.25175016244478,1.8468814822861936
3.07,145.8049797248209,0,172.77381841728138,-2.4481036229129844
2.58,146.81849169926636,0,155.56129928025354,-0.7797724977245978
2.09,148.2541492388923,1,161.37262494793225,-0.1104189419431629
3.78,155.26393093077317,0,187.64140652173995,-1.0941152303635109
2.92,143.20773434699134,0,168.17809822926316,-0.6062947960709568
1.71,148.4013130878354,1,179.44935478363402,0.10472045341007474
3.61,155.7887032336614,0,189.26967650855715,-2.4147700474837963
3.13,149.76658203666943,1,198.69083604749162,1.0503957053559496
2.73,148.3458991048199,0,140.89415939976874,-1.8839442915280307
2.88,147.73723604958548,0,187.7169926198008,-1.2148436203030895
3.05,150.01962074453203,0,161.16972203627856,-1.2864837381131067
2.03,147.67721210754098,0,156.22917973706257,-0.17811392642124424
3.05,148.71362655076723,1,199.44858363362945,0.9088293448278344
2.97,146.70661396783476,0,165.47529583737736,-2.5946565889601376
3.46,157.36194904036185,1,199.33217649534993,0.7423802789193531
3.58,150.7442999327681,1,175.04623118448646,0.1456982965032686
3.83,166.34445068569315,0,202.5040751269707,-2.8359014596574568
2.84,151.07567707254114,0,161.09019295941525,-1.3225296687132024
2.96,155.9123026967402,1,177.07136486416246,1.3938705491295904
3.2,151.9607442669747,0,192.9962712841296,-1.1110023957598432
3.8,152.68388576252673,1,207.8467606985393,0.9312676854893669
3.43,147.66497227769818,1,172.48391583670906,1.5946921828507328
2.72,151.6261170242769,0,167.2594643920125,-0.3060949183420872
3.44,153.8275687657113,0,202.34936120252624,-3.8624082842472363
3.77,152.20042510552184,0,171.4915700498484,-2.0565304797195103
3.25,151.4825567736051,1,191.04346172743527,0.03023306638869583
2.88,147.65614963406324,0,186.7256215000288,-1.3839250767917919
2.84,140.80297714720547,0,122.5183152653118,-1.2766719982575188
3.35,144.52201453773557,0,144.75657320305857,-1.4486910779139364
3.74,163.6827408428261,1,193.50118360522865,2.033615151105347
2.57,150.76208148287623,1,184.2236203404883,0.6067640433592876
2.94,141.03368319839893,0,142.27118114564965,-0.19757770281258635
2.07,148.34836403853632,1,159.2230194245872,0.44077544289035187
3.58,149.60321403100232,0,205.32402816891752,-1.58043598049802
3.68,152.79154130387852,0,188.21596355470984,-3.161061264646219
3.91,160.02458459726967,0,206.87277946295828,-1.2320491322730467
3.09,149.77955640733802,0,144.0907932089819,-1.2727195344827944
3.81,143.9708411303982,0,179.46983008215648,-0.5981993812300126
3.9,150.57985830107896,0,154.8583448981105,-2.79470646123252
2.85,143.03538651788529,0,168.44771423921645,-1.4797871045313051
3.33,147.6268776532408,1,197.8117614298307,0.18563195697642265
2.64,146.32173859606547,0,156.23159681496426,-0.954392470724573
3.45,146.61675346387523,0,206.55233538268664,-0.25750635135985733
3.18,158.0001258974474,1,174.2404054206453,0.4991719882762522
3.55,145.97424630492515,1,172.95011531356218,1.289784543445675
2.39,148.54842380041072,0,169.71404184095582,-0.8164964697503183
2.54,149.00630148079762,0,178.168842225011,-1.2071793306955056
2.85,146.146101328667,1,172.05209700129868,1.2571966037810065
3.71,159.81515217799407,1,219.14661270431807,-0.04571181530046331
3.56,144.0747937262567,1,202.41913293419407,-0.016952303002318037
2.64,150.6590853669401,0,171.9386305149236,-0.46564705833954523
3.19,149.9778508879746,0,165.40332063250042,-0.5964842591717847
2.03,142.436785432439,0,163.81309649836743,-2.143082209935074
3.05,151.12025564031705,1,183.11768455667337,0.5329433912209255
3.32,145.97864844492258,1,188.12035161999228,1.03516498471689
3.41,155.80815298882774,0,192.6381747355079,-1.8924018202156785
3.53,149.89341203463619,0,152.43225484710075,-2.0188369076961865
3.79,156.92132301293873,1,208.66525617743318,1.1289661065212007
3.99,150.93629462190742,0,194.11683932265112,-3.2249548997671402
3.98,154.36039690401617,0,186.1001767310982,-2.7431002968379943
2.33,145.80613232138853,1,190.7059919597441,1.3463107320798517
2.85,150.70450584516271,0,155.42607747849357,-0.9413011077718041
3.48,147.9484229981838,0,187.88639386625184,-3.6206275910151637
2.15,146.65447105928317,1,177.74990336365573,0.5743116362707535
3.65,144.64096772523482,0,156.25846943322597,-1.384913333535128
2.8,147.0649210323752,0,134.33883618409217,-1.860841863219998
1.97,140.13821408002235,1,178.11753557707073,0.15427673788297547
2.33,148.0093300285314,0,181.04623564775315,-0.3778721092285535
2.51,149.50116331280012,1,184.2335693163981,0.5182208926376899
3.89,152.56741068184454,0,185.75906096766937,-0.710967895527804
3.72,162.52025924616817,0,178.7628528712831,-0.5735171659813592
3.98,152.0451602162145,1,197.22032348077082,-0.03239953302130094
3.13,149.83043639853918,1,186.7555251890485,0.03640077048206258
3.63,158.8277012437136,0,191.5093826267232,-0.7619621844204392
3.79,151.67179701794925,1,194.26158682059037,1.1091307050772614
3.44,154.51653386850268,0,190.64325683592858,-1.1314938982725442
2.73,153.9609297579203,1,175.15902906701317,0.10797095334239959
3.37,149.2651503777289,0,198.19231452947753,-0.7773364003106736
3.41,153.70058702569833,0,191.3185192120784,-1.6260372200834161
3.29,158.71980282353292,0,199.16758350001618,-0.41234313041118087
3.32,144.20452291166214,1,177.77976947397707,1.5975763429730887
3.46,150.67232605712354,1,188.40726084796148,0.7059722739397745
2.12,149.15035569741718,0,185.36367615390623,-1.9337462210741896
3.51,145.95297992176225,1,173.99377605916908,0.08739121560698726
3.66,143.94035068725472,1,183.12977864250567,0.859950257503728
2.83,149.18847070688906,0,180.98924895514835,-1.2254949888441578
2.27,146.13957636975886,1,166.04009711546777,0.29468397015865677
3.25,138.73892757672115,1,195.98088606381452,-0.0359441177299179
3.98,153.90554720597027,1,199.85387707078897,0.5954981228993143
2.82,141.52240000840123,0,190.2608215824457,-1.813368100897717
3.51,153.86963123680275,1,192.48151396308123,1.8996606715228932
3.38,158.80560412796675,0,183.51557180920116,-0.2685452959492577
2.34,138.14704226702213,1,162.04445484134467,0.8959557668639618
2.89,148.13113858567124,0,168.31158419111532,-1.7605929686691884
2.69,154.89077186864566,0,168.87243794459727,-0.8302202699808945
2.97,151.6167964584342,0,172.22458612634637,-2.7260725918939523
2.98,147.22112463290767,0,187.84304989307344,-1.2661817976405563
3.37,145.5915939213658,0,178.24202061983783,-2.5761104322567605
3.89,143.51927772004424,1,204.1975242255639,0.9949457671681745
3.23,142.3543004723463,0,188.96556441848185,-0.30175125833475946
2.71,151.28511835823008,1,182.60496218691495,0.4570881456837568
3.62,155.96627809188,1,183.04219775408777,1.7558668570160276
3.25,144.6272367597466,1,204.32982259695805,1.9503527979503759
3.14,149.20346259944608,0,194.89433290486193,-0.3145606051016051
3.28,155.2317414191065,0,189.15598331243285,-1.7270152021657468
3.98,144.37418626725884,1,211.17742068211209,-0.1326846548307581
3.04,149.18950757842262,0,183.85334566407317,-0.5719049670340816
3.49,151.19053952786658,1,200.60750543628706,0.4366420764427368
3.85,154.38541389426308,1,186.20427066729607,2.991068196704541
3.22,146.13809057086735,0,164.6770266992433,-1.6292297171262287
2.65,143.89623801755778,0,147.9482411827879,-1.8765095163674894
3.72,147.68857494574127,0,185.95819732479606,-1.0292409749944076
3.3,153.80128982810362,0,161.34975121116196,-0.4593400282781025
2.09,147.58550197405796,0,166.64991160761133,-1.1321956603843346
3.69,153.8920859170898,1,187.76935503600657,1.6067213039078756
3.59,154.76732384325703,0,171.03836314716298,-0.14329901404834522
2.32,152.20147930546753,1,196.70658417952802,0.588374580931591
3.13,153.06801399791897,0,139.50392813651325,-0.5202269193051201
3.38,140.24861643116716,0,191.873505009626,-0.27545088163196185
3.11,152.14420302632504,1,204.4236621397721,0.2819587678879989
3.89,150.6560846673084,0,176.9479747567101,-1.685527836282217
2.4,144.64028167601285,1,189.01928840479417,0.8820146997825187
2.83,150.15707958382302,1,170.43369478274818,0.3301373773151989
3.19,151.61169710281266,1,189.568385369022,1.020218498715802
3.39,151.6534537258413,0,169.7402312655774,-1.8831234165743647
2.78,141.38993928279027,1,154.51623670459483,-0.1321835728494447
3.34,147.34645411454258,1,187.182127281724,0.37704701030240156
3.89,153.71019004083905,0,167.67869577574174,-1.7013274497968611
3.79,157.13736019280827,0,195.2543337350069,-0.3790351077465477
2.95,144.15155320629165,0,168.06529025780605,-0.836381233771761
2.22,149.86960280658133,0,155.77674881052343,-1.5553288614928433
2.82,143.63711251492313,0,163.18610603219346,-1.6553968390876477
3.09,152.81630842321738,1,189.36754386190307,0.9355567928006339
3.66,156.26964345492863,0,166.84570580816683,-0.5371213236952571
3.17,149.42815315819544,0,156.91741510218696,-1.2602313935126586
3.91,162.2463878773648,1,203.4792314014664,1.3715528484346327
3.79,145.45512710015117,1,213.0926953297109,1.1144454667452008
3.98,151.6164653978444,0,170.8866694637507,-2.6141116682018506
